,id,time,callsign,lasmax_dB,label,type,tags,duration,registration,operator
7368,132114561,2025-03-03 18:39:40,EJU83CQ,72.70000030130772,21,Dassault Falcon 900DX,Aalsmeerbaan36R_T,57,OE-IDX,Global Jet Austria
7372,132114601,2025-03-03 18:49:51,KLM95B,78.3000002729034,21,Boeing 737-800,Aalsmeerbaan36R_T,61,PH-HSD,
7373,132114611,2025-03-03 18:51:43,KQA117,77.19999972932891,21,Boeing 787-8 Dreamliner,Aalsmeerbaan36R_T,60,5Y-KZE,Kenya Airways
7374,132114621,2025-03-03 18:55:04,KLM91N,69.89999994048169,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,59,PH-EXO,KLM Cityhopper
7375,132114631,2025-03-03 18:56:22,DLH8WJ,73.10000024328873,21,Bombardier CRJ 900 LR NG,Aalsmeerbaan36R_T,71,D-ACNW,Eurowings
7378,132114661,2025-03-03 19:01:54,FIN2EG,73.90000007902604,21,Airbus A321-231SL,Aalsmeerbaan36R_T,53,OH-LZT,Finnair
7379,132114671,2025-03-03 19:03:04,QTR60K,77.99999986803743,21,Boeing 777-FDZ,Aalsmeerbaan36R_T,60,A7-BFH,Qatar Airways Cargo
7381,132114691,2025-03-03 19:06:23,VLG12BR,68.50000012358494,21,Airbus A320 232SL,Aalsmeerbaan36R_T,60,EC-MBS,Vueling Airlines
7383,132114711,2025-03-03 19:10:23,ROT364Q,72.79999976266063,21,Boeing 737-8H6/W,Aalsmeerbaan36R_T,54,YR-BGL,TAROM
7385,132114731,2025-03-03 19:19:41,AUA3SV,74.10000024638818,21,Embraer EMB-195 LR,Aalsmeerbaan36R_T,59,OE-LWB,Austrian Airlines
7386,132114741,2025-03-03 19:26:10,CES772,83.40000006030522,21,Boeing 777 39PER,Aalsmeerbaan36R_T,64,B-7347,China Eastern Airlines
7388,132114761,2025-03-03 19:30:41,SXS9N,73.90000007902604,21,Boeing 737NG 8HC/W,Aalsmeerbaan36R_T,49,TC-SEI,Sun Express
7389,132114771,2025-03-03 19:31:53,KLM51D,66.4999998924696,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,60,PH-EZA,
7390,132114781,2025-03-03 19:35:20,SAS554,70.49999975442773,21,Canadair CRJ900NG Regional Jet,Aalsmeerbaan36R_T,58,EI-FPT,City Jet
7393,132114811,2025-03-03 19:40:41,AFR1799,74.89999985588426,21,Embraer EMB-170 STD,Aalsmeerbaan36R_T,64,F-HBXH,Regional Airlines/Air France
7394,132114821,2025-03-03 19:42:08,KLM809,75.50000021397656,21,Boeing 787-9,Aalsmeerbaan36R_T,59,PH-BHD,
7395,132114831,2025-03-03 19:48:31,KLM67D,77.99999986803743,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,64,PH-EZW,KLM Cityhopper
7396,132114841,2025-03-03 19:50:19,TFL191,74.99999974364995,21,Boeing 787-8,Aalsmeerbaan36R_T,67,PH-TFM,
7397,132114851,2025-03-03 19:53:19,KLM37H,47.000000086599414,21,Embraer ERJ190-100STD,Kaagbaan06_T,20,PH-EZZ,KLM Cityhopper
7398,132114861,2025-03-03 19:56:01,KLM1635,75.7000002397179,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,54,PH-EZB,
7399,132114871,2025-03-03 19:58:07,EJU78CP,68.99999963398339,21,Cessna 560XL Citation XLS,Aalsmeerbaan36R_T,66,OE-GEH,
7400,132114901,2025-03-03 20:03:14,KLM1641,70.30000008924549,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,64,PH-EXR,KLM Cityhopper
7402,132114921,2025-03-03 20:08:06,KLM1949,73.10000024328873,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,60,PH-EXG,
7403,132114931,2025-03-03 20:09:20,AIC156,73.50000019403488,21,Boeing 787 8,Aalsmeerbaan36R_T,50,VT-ANU,Air India
7404,132114941,2025-03-03 20:11:14,KLM83R,72.199999906898,21,Boeing 737-900,Aalsmeerbaan36R_T,45,PH-BXP,
7406,132114961,2025-03-03 20:14:03,KLM58C,70.79999975870925,21,Boeing 737-700,Aalsmeerbaan36R_T,49,PH-BGH,
7408,132114981,2025-03-03 20:16:03,KLM15H,74.89999985588426,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,46,PH-EZR,
7409,132114991,2025-03-03 20:17:32,KLM49W,51.79999978798543,21,Boeing 737-800,Kaagbaan06_T,23,PH-BXW,
7411,132115011,2025-03-03 20:20:38,KLM855,78.60000048713837,21,Boeing 777-200,Aalsmeerbaan36R_T,99,PH-BQE,
7413,132115031,2025-03-03 20:24:21,KLM1793,74.59999985021565,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,55,PH-EXS,Klm Cityhopper
7415,132115051,2025-03-03 20:26:37,KLM63U,71.89999995114472,21,Boeing 737-800,Aalsmeerbaan36R_T,60,PH-BCH,KLM Royal Dutch Airlines
7417,132115071,2025-03-03 20:31:46,KLM1667,78.10000000930995,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,62,PH-EZC,
7420,132115101,2025-03-03 20:36:27,KLM21M,75.09999998234366,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,56,PH-EXH,
7421,132115111,2025-03-03 20:37:54,KLM93Q,73.50000019403488,21,Boeing 737-800,Aalsmeerbaan36R_T,52,PH-BXD,
7422,132115121,2025-03-03 20:39:09,KLM53T,72.79999976266063,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,43,PH-EXP,KLM Cityhopper
7424,132115141,2025-03-03 20:41:53,KLM31L,73.90000007902604,21,Boeing 737-700,Aalsmeerbaan36R_T,52,PH-BGG,
7426,132115161,2025-03-03 20:44:02,KLM1715,70.70000028647661,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,55,PH-EZY,KLM Cityhopper
7427,132115171,2025-03-03 20:45:14,KLM1805,76.20000025576854,21,Canadair CL-600-2B19 CRJ-200LR,Aalsmeerbaan36R_T,69,D-ACJJ,
7428,132115181,2025-03-03 20:46:35,KLM701,53.999999856407506,21,Boeing 787-9,Kaagbaan06_T,52,PH-BHF,
7429,132115191,2025-03-03 20:47:56,NJE955P,52.30000031789487,21,Cessna 680A Citation Latitude,Oostbaan04_T,38,CS-LTG,Netjets Europe
7430,132115201,2025-03-03 20:49:16,EJU65ED,68.8999997665581,21,Airbus A319-111,Aalsmeerbaan36R_T,58,OE-LQA,EasyJet Europe
7431,132115211,2025-03-03 20:50:30,KLM85P,74.19999988079942,21,Boeing 737-800,Aalsmeerbaan36R_T,48,PH-BXC,
7433,132115231,2025-03-03 20:53:21,KLM835,80.8999999171885,21,Boeing 777-300ER,Aalsmeerbaan36R_T,58,PH-BVS,KLM Royal Dutch Airlines
7434,132115241,2025-03-03 20:55:23,KLM73D,72.49999960754401,21,Boeing 737-800,Aalsmeerbaan36R_T,61,PH-BCD,
7435,132115251,2025-03-03 20:56:25,KLM33J,69.79999993716025,21,Boeing 737-700,Aalsmeerbaan36R_T,51,PH-BGF,
7437,132115271,2025-03-03 20:59:01,ETD5GZ,77.99999986803743,21,Boeing 777 3FXER,Aalsmeerbaan36R_T,68,A6-ETQ,Etihad Airways
7438,132115281,2025-03-03 21:01:29,ELY336,74.10000024638818,21,Boeing 737NG 8HX/W,Aalsmeerbaan36R_T,71,4X-EKF,El Al Israel Airlines
7439,132115291,2025-03-03 21:02:46,KLM1377,74.10000024638818,21,Boeing 737-900,Aalsmeerbaan36R_T,60,PH-BXO,
7440,132115301,2025-03-03 21:04:18,KLM1361,72.79999976266063,21,Boeing 737-800,Aalsmeerbaan36R_T,57,PH-BXY,
7441,132115341,2025-03-03 22:21:44,EIN84X,54.50000026534919,21,Airbus A320 214,Kaagbaan06_T,26,EI-DEM,Aer Lingus
7442,132145211,2025-03-04 05:36:20,TRA5071,55.099999609562154,21,Boeing 737-800,Kaagbaan06_T,32,PH-HXA,
7443,132145221,2025-03-04 06:08:43,EJU15UT,69.29999996413005,21,Airbus A319-111,Aalsmeerbaan36R_T,48,OE-LQU,EasyJet Europe
7445,132145241,2025-03-04 06:23:36,KLM27E,69.29999996413005,21,Boeing 737-800,Aalsmeerbaan36R_T,58,PH-BXM,
7446,132145251,2025-03-04 06:27:36,TRA3A,67.70000004416828,21,Boeing 737-800,Aalsmeerbaan36R_T,43,PH-HZE,
7448,132145271,2025-03-04 06:31:57,IBS17RQ,69.4000000054426,21,Airbus A320 214,Aalsmeerbaan36R_T,81,EC-JFG,Iberia
7449,132145281,2025-03-04 06:33:59,TRA45A,70.40000016911358,21,Boeing 737-800,Aalsmeerbaan36R_T,68,PH-HSM,
7450,132145291,2025-03-04 06:35:13,DLH9KF,70.30000008924549,21,Airbus A320 214SL,Aalsmeerbaan36R_T,46,D-AIUB,Lufthansa
7451,132145301,2025-03-04 06:37:25,VLG68ZD,68.70000034434003,21,Airbus A320 214,Aalsmeerbaan36R_T,42,EC-JYX,Vueling Airlines
7456,132145351,2025-03-04 06:46:46,KLM13H,69.49999985290117,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,37,PH-EXN,KLM Cityhopper
7457,132145361,2025-03-04 06:48:52,TAP675,64.09999984092619,21,Airbus A320-251N,Aalsmeerbaan36R_T,45,CS-TVB,TAP Air Portugal
7458,132145371,2025-03-04 06:50:30,KLM23V,74.89999985588426,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,40,PH-EZH,
7459,132145381,2025-03-04 06:51:29,EJU59EF,64.19999979238625,21,Airbus A319 111,Aalsmeerbaan36R_T,39,OE-LDB,Austrian Airlines
7461,132145401,2025-03-04 06:55:06,VLG97VV,69.4000000054426,21,Airbus A320 214,Oostbaan04_T,46,EC-KRH,Vueling Airlines
7462,132145411,2025-03-04 06:57:35,KLM1601,74.70000016475507,21,Boeing 737-800,Aalsmeerbaan36R_T,31,PH-BXL,
7464,132145431,2025-03-04 07:00:04,TRA72L,72.29999980331316,21,Boeing 737-800,Aalsmeerbaan36R_T,46,PH-HZN,
7465,132145441,2025-03-04 07:02:22,KLM9935,67.70000004416828,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,53,PH-EZO,
7466,132145451,2025-03-04 07:04:32,KLM1403,70.99999974718538,21,Boeing 737-800,Aalsmeerbaan36R_T,44,PH-HSD,
7468,132145471,2025-03-04 07:07:29,KLM1135,68.8999997665581,21,Boeing 737-800,Aalsmeerbaan36R_T,44,PH-BCK,KLM Royal Dutch Airlines
7469,132145481,2025-03-04 07:12:49,TRA4J,72.00000015667216,21,Boeing 737-800,Aalsmeerbaan36R_T,35,PH-HXN,Transavia
7470,132145491,2025-03-04 07:14:08,VLG139G,63.80000017653199,21,Airbus A320-271N,Oostbaan04_T,48,EC-NEA,Vueling Airlines
7471,132145501,2025-03-04 07:15:11,TFL3411,67.80000024305672,21,Boeing 737-8MAX,Aalsmeerbaan36R_T,32,PH-TFN,TUI Airlines Netherlands
7472,132145511,2025-03-04 07:16:07,OOAIE,66.1999998739471,21,Cessna 560XLS Citation Excel,Oostbaan04_T,41,OO-AIE,Flying Partners
7473,132145521,2025-03-04 07:17:21,KLM33C,67.70000004416828,21,Embraer ERJ 190-100 STD,Kaagbaan24_T,44,PH-EZA,
7474,132145531,2025-03-04 07:18:43,DLH5A,71.19999992793724,21,Airbus A321 131,Aalsmeerbaan36R_T,51,D-AIRL,Lufthansa
7477,132145561,2025-03-04 07:27:56,TRA95P,69.89999994048169,21,Boeing 737-800,Aalsmeerbaan36R_T,42,PH-HSJ,
7478,132145571,2025-03-04 07:28:53,TRA6821,72.199999906898,21,Boeing 737-800,Aalsmeerbaan36R_T,40,PH-HSK,
7479,132145581,2025-03-04 07:35:03,SWR3PB,69.79999993716025,21,Airbus A320 214,Aalsmeerbaan36R_T,37,HB-IJO,Swiss International Air Lines
7480,132145591,2025-03-04 07:36:21,KLM55C,72.00000015667216,21,Boeing 737-800,Aalsmeerbaan36R_T,36,PH-BGB,
7481,132145601,2025-03-04 07:37:29,KLM1163,67.89999982980716,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,43,PH-EZG,
7482,132145611,2025-03-04 07:38:22,KLM1849,73.29999970808116,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,43,PH-EZS,KLM Cityhopper
7483,132145621,2025-03-04 07:42:59,KLM45H,71.79999992425358,21,Boeing 737-900,Aalsmeerbaan36R_T,47,PH-BXT,
7484,132145631,2025-03-04 07:44:20,KLM33B,67.29999955502804,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,54,PH-EXW,KLM Cityhopper
7485,132145641,2025-03-04 07:46:09,KLC1069,65.29999986404401,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,57,PH-EXS,Klm Cityhopper
7486,132145651,2025-03-04 07:51:45,KLM1229,73.59999974234984,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,41,PH-EXT,KLM Cityhopper
7487,132145661,2025-03-04 07:53:34,KLM43Q,68.09999983147858,21,Boeing 737-800,Aalsmeerbaan36R_T,43,PH-HSE,
7488,132145671,2025-03-04 07:56:11,KLM21F,67.00000020500286,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,52,PH-EZE,
7489,132145681,2025-03-04 07:58:59,KLM61B,66.9000000665518,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,66,PH-EZY,KLM Cityhopper
7490,132145691,2025-03-04 08:00:17,BAW2AM,64.79999976258826,21,Airbus A320 232,Kaagbaan24_T,60,G-EUUT,British Airways
7492,132145711,2025-03-04 08:04:38,KLM1771,72.79999976266063,21,Boeing 737-800,Aalsmeerbaan36R_T,50,PH-BCE,
7493,132145721,2025-03-04 08:06:36,TRA5819,72.40000002698865,21,Boeing 737-800,Aalsmeerbaan36R_T,49,PH-HZV,
7495,132145741,2025-03-04 08:11:00,KLM1579,71.69999978353884,21,Boeing 737-800,Aalsmeerbaan36R_T,58,PH-BXZ,
7496,132145751,2025-03-04 08:14:10,KLM195,76.49999972598631,21,Boeing 777-300ER,Aalsmeerbaan36R_T,51,PH-BVP,
7497,132145761,2025-03-04 08:16:20,KLM9885,67.09999992143621,21,Boeing 787-9,Aalsmeerbaan36R_T,48,PH-BHH,
7499,132145781,2025-03-04 08:19:40,KLM1291,72.10000014429497,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,50,PH-EXA,KLM Cityhopper
7500,132145791,2025-03-04 08:21:58,KLM48M,65.59999988784523,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,53,PH-EXF,
7501,132145801,2025-03-04 08:23:36,TRA6411,73.29999970808116,21,Boeing 737-800,Aalsmeerbaan36R_T,67,PH-HZG,
7502,132145811,2025-03-04 08:27:22,KLM89Q,72.10000014429497,21,Boeing 737-900,Aalsmeerbaan36R_T,44,PH-BXS,
7503,132145821,2025-03-04 08:28:30,KLM40N,68.09999983147858,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,72,PH-EXI,
7505,132145841,2025-03-04 08:33:38,PHFRA,54.39999956690761,21,Socata TBM-900,Oostbaan04_T,48,PH-FRA,
7508,132145871,2025-03-04 08:37:57,DLA4PU,72.40000002698865,21,Embraer EMB-195 LR,Aalsmeerbaan36R_T,56,I-ADJO,Lufthansa
7510,132145891,2025-03-04 08:40:39,KLM1943,68.19999989586735,21,Embraer ERJ 190-100 STD,Oostbaan04_T,60,PH-EZR,
7511,132145901,2025-03-04 08:41:45,KLM1787,72.70000030130772,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,50,PH-EXG,
7514,132145931,2025-03-04 08:48:47,KLM85A,73.10000024328873,21,Boeing 737-800,Aalsmeerbaan36R_T,38,PH-BXH,
7516,132145951,2025-03-04 08:53:40,KLM55Z,75.8999997071542,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,57,PH-EXB,KLM Cityhopper
7517,132145961,2025-03-04 08:55:12,DAL57,55.800000420870376,21,Airbus A330 323E,Kaagbaan06_T,48,N814NW,Delta Airlines
7518,132145971,2025-03-04 08:57:25,KLM20C,73.10000024328873,21,Boeing 737-900,Aalsmeerbaan36R_T,47,PH-BXO,
7519,132145981,2025-03-04 08:58:43,KLM1303,76.49999972598631,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,48,PH-EXV,KLM Cityhopper
7520,132145991,2025-03-04 08:59:46,KLM119,76.09999986897547,21,Boeing 777-200,Aalsmeerbaan36R_T,50,PH-BQN,
7521,132146001,2025-03-04 09:00:56,KLM661,56.20000009154918,21,Airbus SAS A330-303,Kaagbaan06_T,33,PH-AKD,
7522,132146011,2025-03-04 09:02:18,KLM37F,71.19999992793724,21,Boeing 737-800,Aalsmeerbaan36R_T,42,PH-BGC,
7523,132146021,2025-03-04 09:03:40,KLM1817,72.40000002698865,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,58,PH-EXX,KLM Cityhopper
7524,132146031,2025-03-04 09:05:07,SXS3GK,72.199999906898,21,Boeing 737-8AS/W,Aalsmeerbaan36R_T,44,TC-SOP,SunExpress
7525,132146051,2025-03-04 09:07:20,KLM73Y,75.8999997071542,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,45,PH-EZW,KLM Cityhopper
7526,132146061,2025-03-04 09:10:24,KLM95P,73.29999970808116,21,Boeing 737-800,Aalsmeerbaan36R_T,39,PH-BCD,
7527,132146071,2025-03-04 09:12:10,KLM1451,71.79999992425358,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,59,PH-EXP,KLM Cityhopper
7528,132146081,2025-03-04 09:13:21,EJU13CB,71.69999978353884,21,Airbus A320-214SL,Aalsmeerbaan36R_T,42,OE-IZF,EasyJet Europe
7529,132146091,2025-03-04 09:14:27,KLM29M,73.79999980891819,21,Boeing 737-800,Aalsmeerbaan36R_T,61,PH-BXW,
7530,132146101,2025-03-04 09:15:42,EJU65ZX,72.199999906898,21,Airbus A319-111,Aalsmeerbaan36R_T,41,OE-LQA,EasyJet Europe
7534,132146141,2025-03-04 09:26:05,KLM97L,74.49999966618532,21,Boeing 737-800,Aalsmeerbaan36R_T,51,PH-BXI,
7535,132146151,2025-03-04 09:27:27,KLM591,79.20000000464614,21,Boeing 777-300ER,Aalsmeerbaan36R_T,46,PH-BVN,
7537,132146171,2025-03-04 09:31:42,KLM27U,74.40000017300947,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,43,PH-EZB,
7539,132146191,2025-03-04 09:35:38,KLM51T,74.30000016573446,21,Embraer ERJ190-100LR,Aalsmeerbaan36R_T,50,PH-EZV,KLM Cityhopper
7541,132146211,2025-03-04 09:38:55,KLM41H,72.79999976266063,21,Boeing 737-800,Aalsmeerbaan36R_T,54,PH-BXU,
7542,132146221,2025-03-04 09:40:53,KLM93W,75.09999998234366,21,Boeing 737-800,Aalsmeerbaan36R_T,41,PH-BXC,
7543,132146231,2025-03-04 09:42:01,ZXP02,51.49999995505663,21,Eurocopter Deutschland EC135 P2+,Oostbaan04_T,22,PH-PXB,
7544,132146241,2025-03-04 09:43:21,ETD918,79.90000026660832,21,Boeing 777 FFX,Aalsmeerbaan36R_T,54,A6-DDE,Etihad Airways Cargo
7547,132146271,2025-03-04 09:48:45,KLM81Y,73.40000027786077,21,Boeing 737-800,Aalsmeerbaan36R_T,48,PH-BXK,
7548,132146281,2025-03-04 09:49:43,KLM94R,72.49999960754401,21,Boeing 737-800,Aalsmeerbaan36R_T,53,PH-BXF,
7549,132146291,2025-03-04 09:51:12,SIA323,73.79999980891819,21,Airbus A350 941,Aalsmeerbaan36R_T,65,9V-SMG,Singapore Airlines
7550,132146301,2025-03-04 09:55:06,LOT266,75.599999772793,21,Embraer EMB-175 LR,Aalsmeerbaan36R_T,54,SP-LIL,LOT Polish Airlines
7551,132146311,2025-03-04 09:56:11,KLM34G,74.59999985021565,21,Boeing 737-800,Aalsmeerbaan36R_T,61,PH-BCB,
7555,132146361,2025-03-04 10:11:09,KLM571,53.20000011754865,21,Boeing 777-200,Kaagbaan06_T,45,PH-BQM,
7556,132146381,2025-03-04 10:18:19,DAL73,59.80000020173155,21,Airbus A330 302,Kaagbaan06_T,75,N828NW,Delta Airlines
7557,132146391,2025-03-04 10:21:04,EZY48DR,61.29999995930273,21,Airbus A320 214,Kaagbaan06_T,55,G-EZTZ,Easyjet
7560,132146431,2025-03-04 10:29:06,KLM99B,72.00000015667216,21,Boeing 737-800,Aalsmeerbaan36R_T,59,PH-BCA,
7563,132146461,2025-03-04 10:34:15,AFR1341,68.8999997665581,21,Airbus A320 214,Aalsmeerbaan36R_T,63,F-GKXS,Air France
7565,132146491,2025-03-04 10:38:11,SWR9WF,77.00000020117855,21,Embraer EMB-190 LR,Aalsmeerbaan36R_T,49,HB-JVO,Helvetic Airways
7566,132146511,2025-03-04 10:40:02,KLM1775,73.19999988558263,21,Boeing 737-800,Aalsmeerbaan36R_T,56,PH-BXD,
7567,132146521,2025-03-04 10:41:46,MAC146,70.70000028647661,21,Airbus A320 214,Aalsmeerbaan36R_T,58,CN-NML,Air Arabia Maroc
7568,132146531,2025-03-04 10:43:23,KLM59J,71.79999992425358,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,50,PH-EXJ,
7569,132146541,2025-03-04 10:44:45,VLG33V,70.60000022813793,21,Airbus A320 214,Aalsmeerbaan36R_T,58,EC-LOC,Vueling Airlines
7570,132146551,2025-03-04 10:45:45,DLH1A,69.4000000054426,21,Airbus A320 214,Aalsmeerbaan36R_T,47,D-AIZE,Lufthansa
7574,132146591,2025-03-04 10:52:11,ELY338,73.50000019403488,21,Boeing 737NG 858/W,Aalsmeerbaan36R_T,54,4X-EKA,El Al Israel Airlines
7575,132146601,2025-03-04 10:53:28,DLH8RM,70.40000016911358,21,Airbus A319-114,Kaagbaan24_T,39,D-AILB,Lufthansa
7576,132146611,2025-03-04 10:54:50,ASL16E,70.40000016911358,21,Airbus A319 132,Aalsmeerbaan36R_T,65,YU-APA,Air Serbia
7577,132146621,2025-03-04 10:58:11,CTN4AS,72.79999976266063,21,Airbus A319 112,Aalsmeerbaan36R_T,44,9A-CTG,Croatia Airlines
7578,132146631,2025-03-04 10:59:29,KLM565,79.29999961930021,21,Boeing 777-300ER,Aalsmeerbaan36R_T,47,PH-BVB,
7581,132146661,2025-03-04 11:05:37,KLM37M,69.19999997293675,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,57,PH-EZA,
7582,132146671,2025-03-04 11:06:41,EJU76RA,68.8000001779528,21,Cessna Citation CJ1,Aalsmeerbaan36R_T,40,OE-FCW,
7583,132146681,2025-03-04 11:07:48,KLM49E,74.89999985588426,21,Boeing 737-800,Aalsmeerbaan36R_T,61,PH-BGA,
7584,132146691,2025-03-04 11:09:01,KLM39K,73.50000019403488,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,49,PH-EXM,KLM Cityhopper
7586,132146711,2025-03-04 11:16:09,KLM67G,77.00000020117855,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,62,PH-EXE,Klm Cityhopper
7587,132146721,2025-03-04 11:17:25,MAC128W,69.10000013113435,21,Airbus A320-214SL,Aalsmeerbaan36R_T,56,CN-NMN,Air Arabia Maroc
7589,132146751,2025-03-04 11:21:18,KLM1127,57.299999890800365,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,34,PH-EXR,KLM Cityhopper
7590,132146761,2025-03-04 11:23:18,KLM69E,74.10000024638818,21,Boeing 737-800,Aalsmeerbaan36R_T,80,PH-BXM,
7592,132146781,2025-03-04 11:26:45,KLM1853,74.40000017300947,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,43,PH-EXZ,KLM Cityhopper
7593,132146791,2025-03-04 11:27:41,IBS17WY,71.79999992425358,21,Airbus A320 216SL,Aalsmeerbaan36R_T,67,EC-LYM,Iberia Express
7594,132146801,2025-03-04 11:28:55,ROT362M,72.40000002698865,21,Boeing 737NG 800/W,Aalsmeerbaan36R_T,48,YR-BGK,TAROM
7596,132146851,2025-03-04 11:36:20,NJE302E,63.2000002919855,21,Dassault Falcon 2000EX EASy,Oostbaan22_L,110,CS-DLF,
7598,132146871,2025-03-04 11:39:56,THY5VU,76.89999995265403,21,Airbus A330-223,Aalsmeerbaan36R_T,81,TC-LOH,Turkish Airlines
7600,132146891,2025-03-04 11:42:47,KLM59D,70.49999975442773,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,58,PH-EXO,KLM Cityhopper
7602,132146911,2025-03-04 11:46:59,KLM871,77.69999983301469,21,Boeing 777-300ER,Aalsmeerbaan36R_T,52,PH-BVC,
7604,132146931,2025-03-04 11:50:30,KLM43R,76.4000001186306,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,51,PH-EZS,KLM Cityhopper
7605,132146941,2025-03-04 11:51:30,AFR58LW,66.69999992824013,21,Airbus A318 111,Oostbaan04_T,47,F-GUGQ,
7606,132146951,2025-03-04 11:52:19,KLM1921,73.00000003109373,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,41,PH-EXG,
7607,132146961,2025-03-04 11:53:45,KLM31C,74.19999988079942,21,Boeing 737-800,Aalsmeerbaan36R_T,68,PH-BCK,KLM Royal Dutch Airlines
7608,132146971,2025-03-04 11:55:10,KLM95Y,74.99999974364995,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,58,PH-EXW,KLM Cityhopper
7609,132146981,2025-03-04 11:56:44,NJE522E,56.30000002063645,21,Embraer Phenom 300,Oostbaan04_T,82,CS-PHI,Netjets
7610,132146991,2025-03-04 12:00:14,TRA5225,73.00000003109373,21,Boeing 737-800,Aalsmeerbaan36R_T,70,PH-HXN,Transavia
7616,132147061,2025-03-04 12:12:18,KLM77H,75.99999972107676,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,44,PH-EXT,KLM Cityhopper
7617,132147071,2025-03-04 12:14:35,KLM635,63.49999964941869,21,Boeing 787-9,Kaagbaan06_T,45,PH-BHN,KLM Royal Dutch Airlines
7619,132147101,2025-03-04 12:20:44,DAL135,54.20000008753935,21,Airbus A330 302,Kaagbaan06_T,37,N823NW,Delta Airlines
7620,132147111,2025-03-04 12:44:34,KLM31H,58.49999999954957,21,Boeing 737-800,Kaagbaan06_T,37,PH-BXG,
7621,132147121,2025-03-04 12:53:33,DLH8FT,49.19999960529539,21,Airbus A320 214SL,Kaagbaan06_T,33,D-AIZQ,Lufthansa
7622,132147131,2025-03-04 13:10:58,VLG276B,55.399999595447184,21,Airbus A320 214,Kaagbaan06_T,16,EC-KRH,Vueling Airlines
7624,132147151,2025-03-04 13:22:08,KLM69H,53.699999922808324,21,Boeing 737-800,Kaagbaan06_T,47,PH-BXL,
7626,132147171,2025-03-04 13:26:59,KLM895,80.8999999171885,21,Boeing 777-300ER,Aalsmeerbaan36R_T,60,PH-BVG,
7627,132147181,2025-03-04 13:30:57,KLM129,54.99999974364995,21,Airbus SAS A330-203,Kaagbaan06_T,58,PH-AOA,
7628,132147191,2025-03-04 13:34:22,KLM1779,77.69999983301469,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,64,PH-EZR,
7629,132147201,2025-03-04 13:35:40,KLM1605,76.70000028754066,21,Boeing 737-900,Aalsmeerbaan36R_T,53,PH-BXS,
7632,132147231,2025-03-04 13:41:08,KLM1367,72.49999960754401,21,Boeing 737-700,Aalsmeerbaan36R_T,52,PH-BGH,
7633,132147241,2025-03-04 13:43:58,KLM861,78.69999997796128,21,Boeing 777-200,Aalsmeerbaan36R_T,66,PH-BQG,
7635,132147261,2025-03-04 13:48:28,DLH4A,69.49999985290117,21,Canadair CRJ900NG Regional Jet,Aalsmeerbaan36R_T,45,D-ACNX,Lufthansa Cityline
